osm_id,code,fclass,population,name,objectid2,province,district,tehsil,lat,lng
281435940,1002,town,0,جلال پور جٹاں,330,PUNJAB,GUJRAT,GUJRAT,32.6406,74.2039
281436520,1001,city,113018,بهكّر,305,PUNJAB,BHAKKAR,BHAKKAR,31.6303,71.0677
281437566,1001,city,99858,دیپالپور,383,PUNJAB,OKARA,DEPALPUR,30.6692,73.6514
281439340,1001,city,126361,لیہ,358,PUNJAB,LAYYAH,LAYYAH,30.9649,70.9456
281996393,1001,city,107858,ہارون آباد,294,PUNJAB,BAHAWALNAGAR,BAHAWALNAGAR,29.6105,73.1389
282280238,1002,town,0,سچا سودا,414,PUNJAB,SHEIKHUPURA,SHEIKHUPURA,31.7494,73.8001
282283720,1001,city,87210,ٹوبہ ٹیک سنگھ‎,421,PUNJAB,TOBA TEK SINGH,TOBA TEK SINGH,30.9777,72.4861
282286030,1001,city,103067,نارووال,380,PUNJAB,NAROWAL,NAROWAL,32.101,74.8722
282291532,1002,town,73477,حویلی لكهّا‎,383,PUNJAB,OKARA,DEPALPUR,30.4504,73.6974
282294319,1001,city,109479,سمبڑیال,417,PUNJAB,SIALKOT,SAMBRIAL,32.4756,74.3529
282299313,1001,city,80035,شجاع آباد‎,371,PUNJAB,MULTAN,SHUJABAD,29.881,71.2932
282300023,1002,town,0,جام پور,393,PUNJAB,RAJANPUR,JAMPUR,29.6403,70.5951
282300773,1001,city,82267,میلسی,423,PUNJAB,VEHARI,MAILSI,29.7989,72.1782
282302998,1001,city,76462,حجرہ شاہ مقیم,383,PUNJAB,OKARA,DEPALPUR,30.7394,73.8246
287771555,1003,village,0,شیخ واصل,110,BALOCHISTAN,MASTUNG,MASTUNG,29.8936,66.639
287772438,1003,village,0,بہاول خان,109,BALOCHISTAN,MASTUNG,KIRDGAP SUB-,29.7629,66.4277
287772911,1002,town,0,احمد وال,119,BALOCHISTAN,NUSHKI,NUSHKI_,29.3956,65.9405
287773245,1002,town,0,نوک کنڈی,27,BALOCHISTAN,CHAGAI,Naukandi,28.8239,62.7454
287773419,1002,town,0,تفتان,28,BALOCHISTAN,CHAGAI,Taftan,28.9495,61.588
287973752,1002,town,0,ڈھاڈر,54,BALOCHISTAN,KACHHI(BOLAN),Dhadar,29.4881,67.6423
290392914,1002,town,0,علی پور,372,PUNJAB,MUZAFFARGARH,ALIPUR,29.3818,70.9098
290393002,1002,town,42608,اوچ شریف‎,299,PUNJAB,BAHAWALPUR,AHMADPUR EAST,29.239,71.0615
290393190,1002,town,0,جتوئ‎,373,PUNJAB,MUZAFFARGARH,JATOI,29.5105,70.8459
290394056,1002,town,49720,شہر صلطان,373,PUNJAB,MUZAFFARGARH,JATOI,29.5748,71.0223
290494945,1003,village,0,Bunji,198,GILGIT BALTISTAN,ASTORE,ASTORE,35.6527,74.6287
294049445,1050,locality,0,Cape Monze,0,SINDH,KARACHI,KIAMARI TOWN,24.8377,66.6595
294107164,1001,city,1970042,پشاور‎,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0124,71.5787
294445498,1050,locality,0,ہاکس بے,0,,,,24.8521,66.8511
294448558,1003,village,0,مبارک گوٹھ,0,SINDH,KARACHI,KIAMARI TOWN,24.8513,66.6612
296172468,1010,suburb,0,بن قاسم ٹاؤن,0,SINDH,KARACHI,BIN QASIM TOWN,24.8227,67.4035
296189903,1002,town,0,گھارو,523,SINDH,THATTA,MIRPUR SAKRO,24.7409,67.581
296317314,1003,village,0,Darwesh,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9911,72.9168
296349014,1003,village,0,Mankarai,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0019,72.9675
297455590,1010,suburb,0,Mohallah Darwesh,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9981,72.931
297455747,1010,suburb,0,Mohallah Qadeem,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9981,72.9326
297456217,1010,suburb,0,Mohallah Motiyan,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9965,72.9316
297456396,1010,suburb,0,Talokar,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.985,72.9419
297457123,1003,village,0,Aalaman,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.998,72.9052
297457374,1003,village,0,Doyaan,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9947,72.9072
297457609,1003,village,0,Dhinda,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0017,72.8881
297460837,1002,town,18039,سرائے صالح,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9868,72.9834
297486607,1010,suburb,0,Mohallah Koha,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0001,72.9327
297503700,1003,village,7520,پنیاں,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9732,72.8506
297674171,1003,village,0,Bhuttri,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9443,73.0457
297676966,1003,village,0,Chattri,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.95,73.0295
297680754,1003,village,0,کانگڑہ,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9593,72.8838
297681881,1003,village,31980,کوٹ نجیب اللہ,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9343,72.8556
297692551,1003,village,0,منگ,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.907,72.9108
297692647,1003,village,0,پنڈ کمال خان,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9077,72.951
297692752,1003,village,0,گلہم,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9007,72.9619
298858765,1003,village,0,Dih,209,GILGIT BALTISTAN,HUNZA NAGAR,GOJAL,36.8624,74.9984
298946774,1002,town,0,خپلو,201,GILGIT BALTISTAN,GHANCHE,KHAPLU,35.1635,76.3442
298968088,1004,hamlet,0,Istak Naala,214,GILGIT BALTISTAN,SKARDU,RONDU,35.6336,75.0238
299007032,1002,town,0,بشام,268,KHYBER PAKHTUNKHWA,SHANGLA,BISHAM,34.9292,72.879
299020590,1002,town,50688,بٹ خیلہ,257,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SWAT RANIZAI,34.616,71.9722
299050028,1001,city,44165,دیر,285,KHYBER PAKHTUNKHWA,UPPER DIR,DIR,35.208,71.878
299075890,1002,town,0,تھاکوٹ‎,222,KHYBER PAKHTUNKHWA,BATAGRAM,BATAGRAM,34.7864,72.9286
299193721,1002,town,0,زیارت,148,BALOCHISTAN,ZIARAT,ZIARAT SUB DIVISION,30.381,67.7262
299277405,1001,city,85739,ہری پور,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9945,72.9332
299696477,1003,village,0,Bagra,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9748,73.0784
300040192,1003,village,1409,چک شاہ محمد,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9914,72.9599
300499155,1002,town,0,شنکیاری,259,KHYBER PAKHTUNKHWA,MANSEHRA,MANSEHRA,34.4714,73.2704
300500169,1002,town,0,ڈھوڈیال,259,KHYBER PAKHTUNKHWA,MANSEHRA,MANSEHRA,34.4344,73.2562
300521223,1010,suburb,0,Mohallah Session House,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9955,72.9364
300598225,1002,town,0,قلعہ سیف اللہ,87,BALOCHISTAN,KILLA SAIFULLAH,KILLA SAIFULLAH,30.7014,68.3597
301263201,1002,town,0,کچلاک,131,BALOCHISTAN,QUETTA,QUETTA SADDAR,30.3628,66.9497
301266169,1004,hamlet,0,Nisai,89,BALOCHISTAN,KILLA SAIFULLAH,MUSLIM BAGH,30.8157,68.0937
301266393,1002,town,0,مسلم باغ,89,BALOCHISTAN,KILLA SAIFULLAH,MUSLIM BAGH,30.8254,67.7355
301267258,1002,town,0,خانوزئی,126,BALOCHISTAN,PISHIN,KAREZAT,30.6209,67.3345
301579573,1003,village,0,Ali Khan,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9827,72.9594
301579788,1003,village,0,Geher Khan,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9878,72.9511
301880314,1003,village,0,لورہ,218,KHYBER PAKHTUNKHWA,ABBOTTABAD,HAVELIAN,33.889,73.2797
301886539,1003,village,0,Noor Pur,218,KHYBER PAKHTUNKHWA,ABBOTTABAD,HAVELIAN,33.9032,73.2743
301887041,1003,village,0,Dhari Kayaala,218,KHYBER PAKHTUNKHWA,ABBOTTABAD,HAVELIAN,33.8821,73.2756
301889175,1003,village,0,Mohra Maira,218,KHYBER PAKHTUNKHWA,ABBOTTABAD,HAVELIAN,33.881,73.265
302094767,1003,village,0,Gorraki Mera,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0655,72.9802
302095276,1003,village,0,Jatti Pind,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0645,72.9646
302095529,1003,village,0,Lilloor,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0625,72.9874
302095620,1003,village,0,Teer,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0586,72.9946
302098020,1003,village,0,Raajoya,218,KHYBER PAKHTUNKHWA,ABBOTTABAD,HAVELIAN,34.0778,73.2271
302098485,1003,village,0,Balldher,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0042,73.0771
302121925,1002,town,0,جگلوٹ,207,GILGIT BALTISTAN,GILGIT,GILGIT,35.6883,74.6258
302217630,1003,village,0,سسی,207,GILGIT BALTISTAN,GILGIT,GILGIT,35.8391,74.741
302344577,1003,village,0,Tube Well,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9155,72.7928
302346129,1003,village,0,Paidane,290,PUNJAB,ATTOCK,HASSANABDAL,33.9226,72.7806
302541316,1003,village,0,Jharee Kas,290,PUNJAB,ATTOCK,HASSANABDAL,33.9007,72.7769
302551621,1003,village,0,Shahiya,290,PUNJAB,ATTOCK,HASSANABDAL,33.8761,72.7613
302553605,1003,village,0,سلطانپور,290,PUNJAB,ATTOCK,HASSANABDAL,33.8875,72.7474
302556115,1003,village,0,Utmanabad,290,PUNJAB,ATTOCK,HASSANABDAL,33.8883,72.7661
302560856,1003,village,6186,سرائے گدائی,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9416,72.8184
302579461,1003,village,0,Khar Bara,238,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,33.9793,72.6925
302580263,1003,village,0,ہملٹ کالونی,238,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,34.0053,72.6634
302581802,1003,village,0,Dumrai,238,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,33.9851,72.6439
302606422,1003,village,2043,گدوالیاں,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0133,72.803
302606622,1003,village,3558,سری,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0254,72.8251
302606874,1003,village,4070,بھیرہ,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9967,72.8441
302607056,1003,village,2359,کالو پنڈ,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9901,72.832
302607382,1003,village,0,سری کوٹ,238,KHYBER PAKHTUNKHWA,HARIPUR,GHAZI,34.0426,72.7738
302607751,1003,village,0,Chamba Pind,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.947,72.7842
302789762,1003,village,0,Dhingee,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9182,72.7962
302858681,1003,village,0,Koklian,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9617,72.8206
302929255,1002,town,27561,اٹهاره ہزارى,335,PUNJAB,JHANG,18-HAZARI,31.1662,72.0972
302934650,1002,town,31216,احمد پور سیال,336,PUNJAB,JHANG,AHMEDPUR SIAL,30.6836,71.7612
303134868,1003,village,0,Chapra,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9239,73.0246
303150493,1003,village,0,Shah Maqsood,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9861,73.0396
303150871,1003,village,0,Laban Bandi,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9948,73.0283
303160034,1003,village,0,Chajian,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8875,73.0208
303160948,1003,village,0,Khohi Kaman,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8375,72.9954
303164508,1003,village,0,Baghpur Dheri,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8045,73.0641
303171949,1002,town,0,خانپور,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8027,72.9126
303176770,1003,village,0,جولین,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.7742,72.88
303181047,1003,village,0,کامل پور,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.856,72.8682
303181383,1003,village,0,پنڈ منیم,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8713,72.911
303181410,1003,village,0,Bandi Muneem,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8654,72.93
303284174,1003,village,0,Tramkan,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8607,73.0417
303284389,1003,village,0,Sarral,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.864,73.0635
303284549,1003,village,0,Chapprian,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8688,73.0806
303284594,1003,village,0,Dharra,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8732,73.0864
303284820,1003,village,0,Sari Bang,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8867,73.1004
303286120,1003,village,0,Dubran,218,KHYBER PAKHTUNKHWA,ABBOTTABAD,HAVELIAN,33.9149,73.1281
303286954,1003,village,0,Jabbri,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9045,73.1742
303287483,1003,village,0,Nalla Hazara,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8883,73.1539
303543852,1010,suburb,0,بحریہ ٹاؤن‬‎,355,PUNJAB,LAHORE,LAHORE CITY,31.3814,74.1863
303833916,1003,village,0,Akhori,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.8756,72.94
303849395,1003,village,0,Paharro,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9695,72.8404
304242090,1010,suburb,0,Wapda Town,355,PUNJAB,LAHORE,LAHORE CITY,31.4369,74.27
304242400,1010,suburb,0,PIA Housing Society,355,PUNJAB,LAHORE,LAHORE CITY,31.4461,74.2767
304246635,1010,suburb,0,Town Ship Industrial Estate,354,PUNJAB,LAHORE,LAHORE CANTT,31.4346,74.3207
304250173,1004,hamlet,0,PECO Factory,354,PUNJAB,LAHORE,LAHORE CANTT,31.4502,74.3304
304572487,1010,suburb,0,ماڈل ٹاون,354,PUNJAB,LAHORE,LAHORE CANTT,31.4851,74.3262
304590217,1010,suburb,0,Defence,354,PUNJAB,LAHORE,LAHORE CANTT,31.4656,74.4248
304951041,1010,suburb,0,مسلم ٹاؤن,354,PUNJAB,LAHORE,LAHORE CANTT,31.5115,74.3133
304951119,1010,suburb,0,رحمان پورہ,354,PUNJAB,LAHORE,LAHORE CANTT,31.5225,74.3216
304951488,1010,suburb,0,اچھرہ‎,354,PUNJAB,LAHORE,LAHORE CANTT,31.5306,74.319
304952759,1010,suburb,0,بادامی باغ,355,PUNJAB,LAHORE,LAHORE CITY,31.6025,74.3195
304956046,1010,suburb,0,پی اے ایف کالونی,354,PUNJAB,LAHORE,LAHORE CANTT,31.5505,74.3947
304956323,1003,village,0,لدھڑ,354,PUNJAB,LAHORE,LAHORE CANTT,31.4594,74.4413
304956352,1003,village,0,Keer,354,PUNJAB,LAHORE,LAHORE CANTT,31.4529,74.4133
304961588,1003,village,0,کماہاں,354,PUNJAB,LAHORE,LAHORE CANTT,31.4462,74.389
304961961,1003,village,0,Ghawala Colony,354,PUNJAB,LAHORE,LAHORE CANTT,31.445,74.3456
304962104,1010,suburb,0,Township,354,PUNJAB,LAHORE,LAHORE CANTT,31.4565,74.3201
304962274,1010,suburb,0,Green Town,354,PUNJAB,LAHORE,LAHORE CANTT,31.4321,74.3075
304962662,1010,suburb,0,DHA EME Sector,355,PUNJAB,LAHORE,LAHORE CITY,31.4476,74.2142
304962748,1010,suburb,0,ازمیر ٹاؤن,355,PUNJAB,LAHORE,LAHORE CITY,31.4111,74.177
304963204,1010,suburb,0,نیاز بیگ,355,PUNJAB,LAHORE,LAHORE CITY,31.4844,74.2364
304963320,1050,locality,0,Canal View Housing Society,355,PUNJAB,LAHORE,LAHORE CITY,31.4779,74.2568
304963465,1050,locality,0,TECH Society,355,PUNJAB,LAHORE,LAHORE CITY,31.4829,74.2788
304963565,1010,suburb,0,گارڈن ٹاؤن,354,PUNJAB,LAHORE,LAHORE CANTT,31.5017,74.3248
304963605,1010,suburb,0,شاہ جمال,354,PUNJAB,LAHORE,LAHORE CANTT,31.5283,74.3275
304964074,1010,suburb,0,,355,PUNJAB,LAHORE,LAHORE CITY,31.6368,74.2842
304964881,1010,suburb,0,دھرم پورا,354,PUNJAB,LAHORE,LAHORE CANTT,31.5526,74.3652
304964909,1010,suburb,0,زمان پارک,354,PUNJAB,LAHORE,LAHORE CANTT,31.5508,74.3533
304965261,1010,suburb,0,گوالمنڈی,354,PUNJAB,LAHORE,LAHORE CANTT,31.5723,74.3176
304965343,1010,suburb,0,اُردو بازار,355,PUNJAB,LAHORE,LAHORE CITY,31.575,74.3096
304965368,1010,suburb,0,انارکلی‎,355,PUNJAB,LAHORE,LAHORE CITY,31.5679,74.3074
304965552,1010,suburb,0,Mustafa Town,355,PUNJAB,LAHORE,LAHORE CITY,31.4958,74.2735
307617596,1001,city,1871843,ملتان,369,PUNJAB,MULTAN,MULTAN CITY,30.1978,71.472
309340559,1003,village,0,Rehana,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9811,72.9874
309340795,1003,village,0,Mohrra Muhammad,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34.0056,72.9664
309672299,1010,suburb,0,Mohallah Ferozpura,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34,72.9379
310387840,1003,village,0,Kailag,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9963,73.1201
310388010,1003,village,0,Thipra,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9161,72.9817
310388840,1003,village,0,Govt. Primary School,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.9064,72.962
310388963,1003,village,0,Govt. High School,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,33.907,72.9654
310690960,1003,village,0,Chak 5 Faiz,370,PUNJAB,MULTAN,MULTAN SADDAR,29.9662,71.5068
310690966,1003,village,0,Chak 15 MR,347,PUNJAB,KHANEWAL,JAHANIAN,29.9765,71.6021
310690967,1003,village,0,Chak 21 MR,347,PUNJAB,KHANEWAL,JAHANIAN,29.9808,71.5702
310690968,1003,village,0,Makhdumpur,370,PUNJAB,MULTAN,MULTAN SADDAR,29.9522,71.5721
310690969,1003,village,0,Chak 132-10/R,359,PUNJAB,LODHRAN,DUNYA PUR,29.9461,71.6092
310690971,1003,village,0,Chak 379,347,PUNJAB,KHANEWAL,JAHANIAN,29.9302,71.6103
310690975,1003,village,0,Chak 17 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,29.9881,71.5768
310690976,1003,village,0,Chak 3 Faiz,370,PUNJAB,MULTAN,MULTAN SADDAR,29.9865,71.5507
310690978,1003,village,0,Chak 20 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,30.0063,71.5654
310690979,1003,village,0,Chak 16 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,29.9975,71.5974
310690980,1003,village,0,Chak 18 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,30.0172,71.5852
310690981,1003,village,0,Chak 12 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,30.0219,71.605
310690982,1003,village,0,Chak 11 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,30.0406,71.5864
310690984,1003,village,0,Chak 19 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,30.029,71.5663
310690987,1003,village,0,Chak 13 MR,370,PUNJAB,MULTAN,MULTAN SADDAR,30.0069,71.6169
310690992,1003,village,0,بستی بوہڑ,370,PUNJAB,MULTAN,MULTAN SADDAR,30.2238,71.6233
310691021,1003,village,0,Nilwala,370,PUNJAB,MULTAN,MULTAN SADDAR,30.2986,71.5074
310691079,1003,village,0,Lutfabad,370,PUNJAB,MULTAN,MULTAN SADDAR,30.3191,71.5172
310691124,1003,village,0,Nurpur,370,PUNJAB,MULTAN,MULTAN SADDAR,30.3653,71.5477
310691287,1003,village,0,Bosan,370,PUNJAB,MULTAN,MULTAN SADDAR,30.3749,71.5314
310691288,1003,village,0,Jharianwala,370,PUNJAB,MULTAN,MULTAN SADDAR,30.2615,71.6084
310691567,1050,locality,0,Surajkund,369,PUNJAB,MULTAN,MULTAN CITY,30.1323,71.4413
316417406,1041,county,0,Gurdaspur,0,,,,32.1667,75.3167
316440854,1041,county,0,سبی,136,BALOCHISTAN,SIBI,SIBI,29.8333,67.8333
316440856,1041,county,0,Sānghar District,484,SINDH,SANGHAR,SANGHAR,26,69.25
316440857,1041,county,350000,ناصر آباد,46,BALOCHISTAN,JAFFARABAD,Jhat Pat,28.3333,68.1667
316440858,1041,county,0,Khairpur District,462,SINDH,KHAIRPUR,NARA,26.9167,69
316440861,1041,county,0,Upper Dīr District,285,KHYBER PAKHTUNKHWA,UPPER DIR,DIR,35.146,72.0126
316440862,1041,county,350000,پنجگور,120,BALOCHISTAN,PANJGUR,GICHK,26.6667,64.25
316440864,1041,county,200000,آواران,22,BALOCHISTAN,AWARAN,Jhal Jhao Sub,26.1667,65.5
316440869,1041,county,0,Qila Abdullāh District,84,BALOCHISTAN,KILLA ABDULLAH,KILLA ABDULLAH,30.75,66.75
316440872,1041,county,0,ضلع لاڑکانہ,466,SINDH,LARKANA,LARKANA,27.5211,68.1921
316440874,1041,county,0,Rahīmyār Khān District,390,PUNJAB,RAHIM YAR KHAN,RAHIM YAR KHAN,28.4167,70.5
316440878,1041,county,0,Khyber Agency,165,FATA,KHYBER AGENCY,LANDI KOTAL,34,71
316440882,1041,county,500000,قلات,61,BALOCHISTAN,KALAT,Mango Char,29.3333,66.75
316440887,1041,county,0,ضلع چترال,230,KHYBER PAKHTUNKHWA,CHITRAL,MASTUJ,36.25,72.25
316440889,1041,county,0,Gwādar District,40,BALOCHISTAN,GWADAR,Pasni,25.3333,63.3333
316440893,1041,county,350000,Qila Saifullāh District,87,BALOCHISTAN,KILLA SAIFULLAH,KILLA SAIFULLAH,30.8333,68.3333
316440901,1041,county,300000,ضلع مستونگ,107,BALOCHISTAN,MASTUNG,DASHT,29.75,67
316440919,1041,county,0,Diāmir District,199,GILGIT BALTISTAN,DIAMIR,CHILAS,35.3333,74.3333
316440922,1041,county,0,Kurram Agency,167,FATA,KURRAM AGENCY,LOWER KURRAM,33.75,70.3333
316440923,1041,county,100000,Ziārat District,148,BALOCHISTAN,ZIARAT,ZIARAT SUB DIVISION,30.4167,67.5
316440925,1041,county,185000,بارکھان,392,PUNJAB,RAJANPUR,DE-EXCLUDED AREA RAJANPUR,29.5,69.6667
316440926,1041,county,288056,Kachhi District,51,BALOCHISTAN,JHAL MAGSI,Mirpur Sub,28.6667,67.75
316440929,1041,county,0,Thar Pārkar District,516,SINDH,THAR PARKAR,MITHI,24.8333,70
316440931,1041,county,0,Shekhūpura District,414,PUNJAB,SHEIKHUPURA,SHEIKHUPURA,31.6667,74
316440933,1041,county,0,Kohlu District,94,BALOCHISTAN,KOHLU,MAWAND,29.5,68.8333
316440934,1041,county,0,Bahāwalpur District,304,PUNJAB,BAHAWALPUR,YAZMAN,28.8333,71.6667
316440936,1041,county,0,Kasūr District,344,PUNJAB,KASUR,KASUR,31,74.1667
316440938,1041,county,0,Mānsehra District,259,KHYBER PAKHTUNKHWA,MANSEHRA,MANSEHRA,34.5,73.25
316440939,1041,county,0,Nushki District,118,BALOCHISTAN,NUSHKI,DAK_,29.5,65.6667
316440941,1041,county,175000,Jhal Magsi District,50,BALOCHISTAN,JHAL MAGSI,Jhal Magsi,28.5,67.5
316440945,1041,county,0,شانگلہ,268,KHYBER PAKHTUNKHWA,SHANGLA,BISHAM,34.9569,72.8481
316440949,1041,county,350000,Siālkot District,416,PUNJAB,SIALKOT,PASRUR,32.3333,74.6667
316440952,1041,county,3116851,Multān District,370,PUNJAB,MULTAN,MULTAN SADDAR,30.0833,71.6667
316440953,1041,county,0,Kohāt District,240,KHYBER PAKHTUNKHWA,KARAK,BANDA DAUD SHAH,33.3333,71.1667
316440958,1041,county,520000,Khuzdār District,77,BALOCHISTAN,KHUZDAR,Ornach Sub,27.1667,66.3333
316440962,1041,county,450000,بولان,53,BALOCHISTAN,KACHHI(BOLAN),Balanari Sub,29.1667,67.8333
316440966,1041,county,0,Abbottābād District,239,KHYBER PAKHTUNKHWA,HARIPUR,HARIPUR,34,73
316440967,1041,county,853000,Dera Ismāīl Khān District,233,KHYBER PAKHTUNKHWA,DERA ISMAIL KHAN,KULACHI,32,70.5
316440969,1041,county,0,ساہیوال ضلع,404,PUNJAB,SAHIWAL,SAHIWAL,30.5833,73.3333
316440970,1041,county,0,Nawābshāh District,496,SINDH,SHAHEED BENAZIRABAD,KAZI AHMED,26.5833,68.1667
316440972,1041,county,0,Wāshuk District,138,BALOCHISTAN,WASHUK,MASHKHEL,27.8126,63.8327
316440975,1041,county,300000,Mūsa Khel District,112,BALOCHISTAN,MUSA KHEL,KINGRI,30.8333,69.8333
316440976,1041,county,250000,خاران,141,BALOCHISTAN,WASHUK,WASHUK,28,64.5
316440978,1005,national_capital,1009832,اسلام آباد,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6938,73.0651
316440980,1041,county,0,,424,PUNJAB,VEHARI,VEHARI,30,72.3333
316440981,1041,county,0,Shikārpur District,502,SINDH,SHIKARPUR,SHIKARPUR,27.9532,68.6092
316440983,1041,county,0,Jacobābād District,444,SINDH,JACOBABAD,THUL,28.25,68.8333
316440985,1010,suburb,0,Malakand Agency,257,KHYBER PAKHTUNKHWA,MALAKAND PROTECTED AREA,SWAT RANIZAI,34.5,71.75
316440990,1041,county,250000,Dera Bugti District,36,BALOCHISTAN,DERA BUGTI,Sui,28.8333,69
316440992,1041,county,0,Swāt District,281,KHYBER PAKHTUNKHWA,SWAT,KHAWAZA KHELA,35,72.5
316440996,1041,county,0,Gujrānwāla District,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.1667,73.8333
316440998,1041,county,700000,Loralai District,105,BALOCHISTAN,LORALAI,Loralai,30.3333,68.75
316440999,1041,county,0,حیدرآباد ضلع,510,SINDH,TANDO ALLAH YAR,TANDO ALLAH YAR,25.5,68.75
316441001,1041,county,0,Kohistān District,245,KHYBER PAKHTUNKHWA,KOHISTAN,DASSU,35.25,73.5
316441004,1041,county,313405,Lasbela District,103,BALOCHISTAN,LASBELA,UTHAL,25.75,66.5833
316441006,1041,county,0,North Wazīristān Agency,181,FATA,NORTH WAZIRISTAN AGENCY,MIRAN SHAH,33,70
